467,467,Lower Limb Prostheses - Other
620,620,Major Prosthetic Repair - Average Price
552,552,Manual Beds: Bed Frame/Cot/Cradle
619,619,Minor Prosthetic Repair - Average Price
529,529,Mobile Hoist - Seat Or Table
528,528,Mobile Hoist + Slings(X2) (Including Standing)
589,589,Mobile Phone With Voice Output And Text Enlargement
473,473,Mobile Shower Commode - Child Transporter
472,472,Mobile Shower Commode - Low Transporter
653,653,Mobility Equipment Delivery
645,645,Mobility Equipment Delivery - Set Up/Training
501,501,Mobility Equipment Rental
595,595,Monitored Alarm/Alert System
735,735,Multidisciplinary Team
573,573,Music Devices
506,506,MWC - Sport And Recreation Use
519,519,MWC Accessory - Power-Assist Drive Technology
507,507,MWC Attendant Propel + Custom Folding/Rigid Frame 
504,504,MWC Basic Folding/Light Weight/Transit
505,505,MWC Lightweight/Ultra-Light Weight (Without Seating)
503,503,MWC Self-Propel + Custom Folding/Rigid Frame (Add Specialised Seating)
184,184,Non-Body-Worn Washable Products For Absorbing Urine And Faeces
62,62,On-Call Overnight Monitoring - Off Site Or Onsite (Inc. 1 Hr Assist)
447,447,Orthopaedic Shoes - Other Custom Made
449,449,Orthosis - Ankle Foot (AFO) - Custom Made
448,448,Orthosis - Ankle Foot (AFO) - Prefabricated
450,450,Orthosis - Ankle Foot With Ankle Joints - Custom Made
457,457,Orthosis - Bilateral Hip Knee Ankle Foot Orthosis (Rgo) - Prefabricated
459,459,Orthosis - Bilateral Thoracolumbar/Lumbo-Sacral Hip Knee Ankle Foot - Custom
455,455,Orthosis - Hip - Prefabricated
456,456,Orthosis - Hip Thigh Knee Ankle - Custom Made
452,452,Orthosis - Knee - Custom Made
451,451,Orthosis - Knee - Prefabricated
454,454,Orthosis - Knee Ankle Foot - Custom Made
453,453,Orthosis - Thigh Knee Ankle - Custom Made
444,444,Orthosis - Upper Limb - Custom Made
443,443,Orthosis - Upper Limb - Prefabricated
446,446,Orthotic - Foot Support/Orthotic Footwear (Prefabricated)
440,440,Orthotic Or Prosthetic Componentry Rental
618,618,Orthotic Repair
196,196,Other HEN Equipment Including Additional Cost Of Food When Necessary
524,524,Paediatric Stroller/Wheelchair Height Adaptable Base -Specialised Seating System
569,569,Personal Amplifiers/Binaural Listener
480,480,Personal Care And Safety Equipment - Other
598,598,Personal Reader - Speech And Visual Output
597,598,Personal Reader - Speech Output
712,712,Personal Training
716,716,Plan Management - Financial Administration 
715,715,Plan Management And Financial Capacity Building - Set Up Costs
611,611,Play: Adapted Toys/Switch Toys/Adapted Game Interface
604,604,Portable Audible Player For Computer
675,675,Portable Fibreglass Ramp
429,429,Postural Support Using Air Floatation Or Automated Pressure Management
427,428,Postural Support Using Foam And/Or Gel (One Surface)
428,428,"Postural Support Using Foam And/Or Gel (Seat, Back And Other Supports Included)"
434,434,"Pressure Mattress - Low Air Loss, Alternating Pressure"
430,430,Pressure Mattress Air Filled Section
431,431,Pressure Reduction Mattress
432,432,Pressure Reduction Overlay
605,605,Print Disability Software/Lp Keyboard
642,642,Programming/Customisation Of Electronic Equipment
671,671,Project Management Of Home Modifications
460,460,Prosthetic - Additional Cost For Use In Wet Environment (E.G. Waterproofing)
469,469,Prosthetic - Not Limb Related
464,464,Prosthetic - Osseo-Integration Mounting Additional Cost (Upper Or Lower)
466,466,Prosthetic - Transfemoral Or Higher
465,465,Prosthetic - Transtibial Or Lower
462,462,Prosthetic - Upper Limb (Including Powered)
518,518,PWC Accessory - Alternate Operator Control System
521,521,PWC Accessory - Powered Adjustment For Limbs Or Recline
514,514,PWC All Terrain/Heavy Duty Base  (Without Seating)
512,512,PWC Basic + Factory Seating
515,515,PWC Basic Frame + Factory Control (Add Specialised Seating)
516,516,PWC Customised Base + Manual Postural Adjustment (Without Seating)
517,517,PWC Customised Base + Power Assist Height/Tilt-In-Space (Without Eating)
579,579,Radio Frequency Transmission Systems For Hearing
677,677,Ramps Concrete With Galvanised Rails - 400 Per Lineal Meter
681,681,Ramps Modular Aluminium Removable - 1200mm X 1200mm (Landing)
678,678,Ramps Modular Aluminium Removable - 2400mm X 1200mm
680,680,Ramps Modular Aluminium Removable - 2400mm X 1800mm (Landing)
679,679,Ramps Modular Aluminium Removable - 600mm X 1200mm
676,676,Ramps Timber With Galvanised Rails - 300 Per Lineal Meter
644,644,Recreation Equipment Delivery - Set Up/Training
652,652,Recreation Equipment Delivery To A Participant
610,610,Recreation Equipment Rental
615,615,Referral To Australian Hearing Community Service Obligation Program
571,571,Remote Control For Hearing Aids
585,585,Remote Microphone System
495,495,Rental Vehicle - Adapted For Access
624,624,Repair Vehicle Modification
628,628,Repairs - Mobility Domain - After-Hours (One Unit)
623,623,Repairs - Mobility Domain - Wheeled Mobility Major Repair
622,622,Repairs - Mobility Domain - Wheeled Mobility Minor Repair
616,616,Repairs - Other Equipment
617,617,"Repairs - Personal Care/Safety, After-Hours (One Unit)"
484,484,Rollator And Wheeled Walkers - Paediatric - Special Design
591,591,Safety Devices: Adapted Smoke Detector/Doorbells
596,596,Safety Devices: Flashing – Vibrating Doorbell/Smoke Alert/ Personal Alarms
576,576,Safety: Slip Resistance Coating/Grab And/Or Guide Rails
704,704,School Leaver Employment Supports
510,510,Scooter (Electrically Powered) - Portable
509,509,Scooter: Heavy Duty/Robust Activity Specific
508,508,Scooter: Indoor/Outdoor Use
511,511,Scooter: Small Folding/Travel Light-Weight Scooter
684,684,SDA Vacancy - Person-Specific Adjustment
544,544,Seat Or Back Postural Support - Prefabricated (1 Piece)
545,545,Seat Or Back Support For Tissue Integrity Management (1 Piece)
639,639,Seating/Standing Frame Equipment Delivery - Set Up/Training
638,638,Seating/Standing Frame Equipment Delivery To A Participant
542,542,Seating/Standing Frame Equipment Rental
594,594,"Seizure Mat, Location Alert Type Alarm Systems"
734,734,Selection And/Or Manufacture Of Customised Or Wearable Technology
747,747,Selection And/Or Manufacture Of Customised Or Wearable Technology
105,105,Self-Management Capacity Building
560,560,Services To Non-CSO Adults Who Meet OHS Complex Criteria (AH Only)
100,97,Short Term Accommodation And Assistance - 1:1 - Public Holiday
98,97,Short Term Accommodation And Assistance - 1:1 - Saturday
99,97,Short Term Accommodation And Assistance - 1:1 - Sunday
97,97,Short Term Accommodation And Assistance - 1:1 - Weekday
96,93,Short Term Accommodation And Assistance - 1:2 - Public Holiday
94,93,Short Term Accommodation And Assistance - 1:2 - Saturday
95,93,Short Term Accommodation And Assistance - 1:2 - Sunday
93,93,Short Term Accommodation And Assistance - 1:2 - Weekday
104,101,Short Term Accommodation And Assistance - 1:3 - Public Holiday
102,101,Short Term Accommodation And Assistance - 1:3 - Saturday
103,101,Short Term Accommodation And Assistance - 1:3 - Sunday
101,101,Short Term Accommodation And Assistance - 1:3 - Weekday
92,86,Short Term Accommodation And Assistance - 1:4 - Public Holiday
90,86,Short Term Accommodation And Assistance - 1:4 - Saturday
91,86,Short Term Accommodation And Assistance - 1:4 - Sunday
86,86,Short Term Accommodation And Assistance - 1:4 - Weekday
474,475,Shower Commode - Wheeled
475,475,Shower Commode - Wheeled - Custom Made
178,177,Single-Use Inserts/Pads - Adult 12/Day - Annual Supply
175,177,Single-Use Inserts/Pads - Adult 3/Day - Annual Supply
176,177,Single-Use Inserts/Pads - Adult 4/Day - Annual Supply
177,177,Single-Use Inserts/Pads - Adult 6/Day - Annual Supply
691,691,Skills Development In A Group
582,582,Software And Related Items For Advanced Comms Functions - Computer/Tablet/Phone
490,490,Specialised Child Car Seats - No Vehicle Modification Required
600,600,Specialised Computer Input Device Using Eye Or Neural/Neuromuscular Control
733,733,Specialised Driver Training
61,61,Specialised Home Based Assistance For A Child
634,634,Specialised Recreation Equipment Repairs
539,539,Specialised Seating With Sit-Stand Assistance
540,540,Specialised Static Seating With Pressure Management And/Or Postural Support
151,151,Specialised Transport To School/Educational Facility/Employment/Community
705,705,Specialist Behavioural Intervention Support
683,683,Specialist Disability Accommodation (SDA)
468,468,Specialist Prosthetic Lower Limb For Sports
657,657,Stair Climber Directed By Attendant For Wheelchair
438,438,Standing And/Or Walking Frame - Child
436,436,Standing Frame - Child Under 5
437,437,Standing Frames And Supports For Standing
587,587,Static - Single Button Device Which Provides Audible Message Output
523,523,Stroller/Pram/Buggy With Specialised Seating System
522,522,Stroller/Pram/Buggy/Push Chair With Supportive Seating 
703,703,Support In Employment (ADE)
702,702,Supported Employment Start-Up Fee (ADE)
69,75,Supported Independent Living - For 2 - Complex
88,75,Supported Independent Living - For 2 - Lower Need
75,75,Supported Independent Living - For 2 - Standard
70,76,Supported Independent Living - For 3 - Complex
81,76,Supported Independent Living - For 3 - Lower Need
76,76,Supported Independent Living - For 3 - Standard
71,77,Supported Independent Living - For 4 - Complex
82,77,Supported Independent Living - For 4 - Lower Need
77,77,Supported Independent Living - For 4 - Standard
72,78,Supported Independent Living - For 5 - Complex
83,78,Supported Independent Living - For 5 - Lower Need
78,78,Supported Independent Living - For 5 - Standard
73,79,Supported Independent Living - For 6 - Complex
84,79,Supported Independent Living - For 6 - Lower Need
79,79,Supported Independent Living - For 6 - Standard
74,80,Supported Independent Living - For 7 - Complex
85,80,Supported Independent Living - For 7 - Lower Need
80,80,Supported Independent Living - For 7 - Standard
608,608,Technology And Other Device Positioning Systems
158,158,Telephone Or Video Interpreting
737,737,Therapy Assistant - Level 1
738,738,Therapy Assistant - Level 2
646,646,Toilet And Bathroom Equipment Delivery
635,635,Toilet And Bathroom Equipment Delivery - Set Up/Training
476,476,Toilet And Bathroom Equipment Rental
471,471,Toilet Attachments And Accessories - Seat And/Or Toilet Raiser/Toileting Bidet
728,728,Training For Carers/Parents
729,729,Transdisciplinary Early Childhood Intervention
637,637,Transfer Equipment Delivery - Set Up/Training
648,648,Transfer Equipment Delivery To A Participant
527,527,Transfer Equipment Rental
627,627,Transfer Equipment Repair
713,713,Transition Through School And To Further Education
45,45,Transitional Support
152,152,Transport
461,461,Trunk/Lower Body Orthoses - FES Or Powered - To Support Standing And/Or Walking
572,572,Tv Device For Hearing Assistance
625,625,Tyres
445,445,Upper Limb Orthotic - Dynamic Or Lycra
488,487,"Vehicle - Accessories/Adaptions For Ancilliary Functions e.g. Lights, Locking"
487,487,Vehicle - Accessories/Adaptions For Driver Control e.g. Steering/Braking/Accel
496,496,Vehicle Chassis And Body Modification For Access - Wheelchair Seated Driver
494,494,Vehicle Chassis And/Or Body Modification For Access - Wheelchair Passengers
491,492,Vehicle Hoist For Passenger Only + Sling System
492,492,Vehicle Hoist For Wheelchair And Passenger + Accessories
493,492,Vehicle Hoist or Ramp For Loading And/Or Securing Unoccupied Wheelchair
498,498,Vehicle Modification Engineers Certification Cost
565,565,Vibro Tactile Devices
641,641,Vision Equipment Delivery - Set Up/Training
650,650,Vision Equipment Delivery To A Participant
578,578,Vision Equipment Rental
633,633,Vision Equipment Repair
534,534,Visual Navigation - Tactile Maps/Acoustic Device
574,574,Voice Amplifiers For Personal Use
632,632,Voice Generators
636,636,Walking Equipment Delivery - Set Up/Training
647,647,Walking Equipment Delivery To A Participant
482,482,Walking Equipment Rental
483,483,Walking Frame Or Walker 
481,481,"Walking Supports - Sticks, Canes And Crutches"
485,485,Walking Tables
183,183,Washable Incontinence Pants For Adults
174,174,Washable Incontinence Products For Children
435,435,Water Chairs
502,502,Wheelchair - Manual Folding - Child 
513,513,Wheelchair - Powered With Powered Standing Mechanism
520,549,Wheelchair Accessory - Health-Related At/Ventilator Carrier
549,549,Wheelchair Accessory - Tray/Anterior Support
497,497,Wheelchair Carrier/Trailer
526,526,Wheeled Stretcher - Self Propelled
